"MuiTypography-root href","MuiBox-root src","MuiTypography-root","MuiTypography-root 2","MuiStack-root","MuiStack-root 2","MuiStack-root 3","MuiBox-root"
"https://emploitic.com/entreprises/sarl-transco-mobile-algeria/offres-d-emploi/informatique-telecom-internet/video-editor-motion-designer-for-infinix-90f237f1cda3295d126f5dfb","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:2aeace62-ccd1-4efc-af7f-872469cae34a:logo:694280edf7611122294e29e2","Video Editor & Motion Designer (for Infinix)","Transsion Algeria","Alger, Algérie","07 April","Confirmé / Expérimenté (1 À 2 Ans)","<h2><strong>Join a Global Force in Digital Innovation &amp; Creativity</strong></h2><p>At Transsion, we don’t just build products, we create brands that connect with millions of users worldwide. Through Infinix, we bring bold, trend-driven innovation to a young and fast-moving audience.</p><p>Today,"
"https://emploitic.com/entreprises/intaj-mohtawayat/offres-d-emploi/informatique-telecom-internet/designer-digital-ed3c94ff0342f8851bcbaf7b","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:551e5f4c-63ff-41b3-8aaf-b8017dfe461b:logo:69a4e75ff761112229a94d08","Designer Digital","Intaj Mohtawayat","Alger, Algérie","07 April","Confirmé / Expérimenté (3 À 5 Ans)","<h3><strong>propos de l’entreprise :</strong></h3><p>INTAJ est une entreprise spécialisée dans la création et le développement de solutions numériques avancées, centrée sur l’intelligence artificielle (IA) et l’innovation technologique.</p><p>Elle conçoit des applications, plateformes digitales et o"
"https://emploitic.com/entreprises/faderco-spa/offres-d-emploi/industries/social-media-manager-fc78649c656d85c4a6d236a2","https://emploitic.com/images/logos/arn:eu-west-1:oss::f9a85715437aa5b60e82cb0c:logo:68c80a832f8de9c914610a07","Social Media Manager","Faderco SPA","Alger, Algérie","07 April","Débutant / Junior (1 À 2 Ans)","<p><b style=""font-size: 1rem;""><u>Savoir :</u></b></p><ul type=""disc"">  <li>Maîtrise des plateformes de médias sociaux et de leurs spécificités.</li>  <li>Compréhension approfondie des tendances et des meilleures pratiques en      matière de communication digitale.</li> </ul><p><b style=""font-size:"
"https://emploitic.com/offres-d-emploi/informatique-telecom-internet/assistante-05834fa5e59532a80179decd","https://emploitic.com/images/sectors/informatique.jpg","Assistant(e)","Entreprise anonyme","Reghaïa, Daïra Rouiba, Alger, Algérie","07 April","Débutant / Junior (1 À 2 Ans)","<p>Entreprise spécialisée dans les services aux entreprises, nous recrutons un(e) assistant(e) motivé(e) et polyvalent(e) afin de renforcer notre équipe .</p><p><strong>🛠 Responsabilités :</strong><br>• Gestion des dossiers et opérations administratives courantes<br>• Accueil téléphonique et orient"
"https://emploitic.com/offres-d-emploi/distribution-commerce/charge-de-communication-78dbf5a10b513e794c08687d","https://emploitic.com/images/sectors/commerce.jpg","Chargé De Communication","Entreprise anonyme","Tizi Ouzou, Algérie","07 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>Profils rechercher: </p><p>-Maitrise des outils informatique.</p><p>-Maitrise de la photographie et création de contenu.</p><p>-Maitrise des logiciels de manipulation de l'image et vidéo.</p><p>-Maîtrisant et capable de réaliser des photos, du montage vidéo, de l'infographie et de gérer les pages"
"https://emploitic.com/entreprises/faderco-spa/offres-d-emploi/industries/charge-trade-marketing-85d2492be8795bb219f1558e","https://emploitic.com/images/logos/arn:eu-west-1:oss::f9a85715437aa5b60e82cb0c:logo:68c80a832f8de9c914610a07","Chargé Trade Marketing","Faderco SPA","Alger, Algérie","07 April","Débutant / Junior (1 À 2 Ans)","<h3><strong>Profil recherché :</strong></h3><ul><li><p>Bac+3 à Bac+5 en marketing, commerce ou domaine équivalent</p></li><li><p>Expérience de 2 à 5 ans en Trade Marketing, idéalement dans le secteur FMCG</p></li><li><p>Expérience confirmée en gestion de projets PLV et habillage en point de vente</p"
"https://emploitic.com/entreprises/supreme-mariage/offres-d-emploi/services/charge-marketing-0729684c9def79688f5688d3","https://emploitic.com/images/logos/arn:eu-west-1:oss::82fce98384f43dda19f87218:logo:6629a7e7b5d95b734536766f","Chargé Marketing","Suprême Mariage","Cheraga, Daïra Cheraga, Alger, Algérie","07 April","Confirmé / Expérimenté (3 À 5 Ans)","<p>Offre d’emploi : Chargé(e) de Marketing – Supreme</p><p>Chez Suprême Mariage, nous créons des moments uniques, empreints de créativité et d’émotion. Nous recherchons un(e) chargé(e) de marketing qui partage notre passion pour l’événementiel, et le weeding design, qui partage notre énergie et crea"
"https://emploitic.com/entreprises/daifcom/offres-d-emploi/informatique-telecom-internet/infographiste-f9795d0bb6d4e8d7d9603883","https://emploitic.com/images/sectors/informatique.jpg","Infographiste","daifcom","Bou Ismaïl, Daïra Bou Ismaïl, Tipaza, Algérie","06 April","Débutant / Junior (1 À 2 Ans)","<h3>1. MISSION PRINCIPALE</h3><p>L'infographiste assure la chaîne graphique complète : de la réception du besoin client (souvent sur des supports non professionnels comme Word ou des photos) jusqu'à la <strong>sortie physique du produit</strong> sur les imprimantes numériques de l'atelier.</p><h3>2."
"https://emploitic.com/entreprises/core-strategy-advisory/offres-d-emploi/services/chargee-de-communication-marketing-507f2cb69e8ed91a6c294f8f","https://emploitic.com/images/sectors/services.jpg","Chargé(e) de Communication & Marketing","CORE STRATEGY ADVISORY","Dély Brahim, Daïra Cheraga, Alger, Algérie","06 April","Jeune Diplômé (1 À 2 Ans)","<p><strong>Description :</strong><br>Nous recherchons un(e) communicant(e) créatif(ve) pour gérer la visibilité, le marketing digital et l'image du cabinet.</p><p><strong>Responsabilités :</strong></p><ul><li><p>Gestion du site web et des réseaux sociaux</p></li><li><p>Création de contenus visuels e"
"https://emploitic.com/entreprises/iris-studio/offres-d-emploi/services/merchandiser-itinerant-vehicule-1377aecd8980cd218b3075b8","https://emploitic.com/images/logos/arn:eu-west-1:oss::0f389310a26a8a966c785e2e:logo:66298dbfb5d95b7345366423","Merchandiser Itinérant Véhiculé","Iris Studio","Télétravail","06 April","Débutant / Junior (Sans Expérience)","<p><br></p><p><strong>OFFRE D’EMPLOI – MERCHANDISER ITINÉRANT (Motorisé)</strong></p><p><br></p><p><strong>À propos de nous</strong><br>IRIS Studio est une agence de communication 360°, spécialisée dans le <strong>Trade Marketing</strong>, l’<strong>activation terrain</strong>, la <strong>promotion"
"https://emploitic.com/entreprises/iris-studio/offres-d-emploi/services/merchandiser-itinerant-vehicule-11a54c00f601e854068592e1","https://emploitic.com/images/logos/arn:eu-west-1:oss::0f389310a26a8a966c785e2e:logo:66298dbfb5d95b7345366423","Merchandiser Itinérant Véhiculé","Iris Studio","Télétravail","06 April","Débutant / Junior (Sans Expérience)","<p><br></p><p><strong>OFFRE D’EMPLOI – MERCHANDISER ITINÉRANT (Motorisé)</strong></p><p><br></p><p><strong>À propos de nous</strong><br>IRIS Studio est une agence de communication 360°, spécialisée dans le <strong>Trade Marketing</strong>, l’<strong>activation terrain</strong>, la <strong>promotion"
"https://emploitic.com/entreprises/ae2i-algerie/offres-d-emploi/industries/consultanrt-certifie-sap-13dedbd3e35b9c5594c10caf","https://emploitic.com/images/logos/arn:eu-west-1:oss::e23185051e9aa1feb7092d84:logo:66298a81b5d95b7345366227","Consultanrt certifié SAP","AE2I Algérie","Alger, Algérie","06 April","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Consultant certifié SAP confirmé pour rejoindre notre équipe dynamique à Alger, Algérie. Le candidat idéal possède entre 3 et 10 ans d'expérience dans les domaines de l'informatique et des systèmes d'information, avec une solide expertise en gestion de pro"
"https://emploitic.com/entreprises/mazyoud/offres-d-emploi/services/product-operation-manager-89acc9a28218fe8e3d1d2942","https://emploitic.com/images/logos/arn:eu-west-1:oss::a0cf8a994ce1c28099b0c2c6:logo:672748b0bbd2d5b2d629a34e","Product Operation Manager","MAZYOUD","Birkhadem, Daïra Bir Mourad Rais, Alger, Algérie","06 April","Responsable d'Équipe (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Product Operation Manager expérimenté pour rejoindre notre équipe dynamique dans le secteur de la production, méthode, industrie, marketing et communication. Le candidat idéal possède entre 6 et 10 ans d'expérience et saura piloter efficacement les opérati"
"https://emploitic.com/entreprises/digitalum-pros/offres-d-emploi/informatique-telecom-internet/agent-polyvalent-commercial-ea0306f839430a429f590ba1","https://emploitic.com/images/sectors/informatique.jpg","Agent Polyvalent Commercial","Digitalum Pros","Hydra, Daïra Bir Mourad Rais, Alger, Algérie","06 April","Débutant / Junior (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons un Agent Polyvalent Commercial dynamique et motivé, débutant ou junior, avec une expérience de 1 à 2 ans dans les domaines de e-commerce, télévente, community manager ou service client confirmation.</p><p> souhaite évoluer dans un environnement stimulant situ"
"https://emploitic.com/offres-d-emploi/fonction-publique-administration/formateur-en-informatique-b853ce28ae10a0992f830915","https://emploitic.com/images/sectors/services.jpg","Formateur En Informatique","Entreprise anonyme","Alger, Algérie","06 April","Jeune Diplômé (3 À 5 Ans)","<p>Nous recherchons un(e) formatrice en informatique   qualifié(e) sérieux(se) et motivé(e)  .Doit avoir de bonnes compétences pédagogiques   . sens de responsabilité , ponctualité et esprit d'équipe .</p><p>Expérience dans l'enseignement souhaitée .</p>"
"https://emploitic.com/entreprises/numilog/offres-d-emploi/services/charge-de-communication-et-relations-interne-9503035bd47c1f764cd15e2f","https://emploitic.com/images/logos/arn:eu-west-1:oss::e1f7a84e0b1b3c887f779cc0:logo:67d7e96ec3ce6dcc1437ff70","Chargé de Communication et relations Interne","Numilog (Groupe Cevital)","Alger, Algérie","06 April","Confirmé / Expérimenté (1 À 2 Ans)","<p><span style=""font-size: 1rem;"">Contribuer à une circulation fluide et pertinente de l’information afin de renforcer l’engagement et la compréhension des enjeux par les collaborateurs.</span></p><p><span style=""font-size: 1rem;"">En tant que Chargé(e) de Communication Interne, vous êtes un acteur c"
"https://emploitic.com/entreprises/ecole-formation-imtiyaz/offres-d-emploi/services/assistante-de-chef-de-projet-digital-hf-53fbc61c30088b62f7a763ea","https://emploitic.com/images/sectors/services.jpg","Assistant(e) de chef de projet digital marketing  (H/F)","Ecole formation imtiyaz","Alger, Algérie","06 April","Responsable d'Équipe (3 À 5 Ans)","<p>Nous recherchons un(e) assistant(e) motivé(e) pour accompagner le développement et soutenir l’équipe au quotidien.</p><h3>Votre rôle :</h3><ul><li><p>Créer des stratégies d’acquisition (Meta Ads, TikTok, contenu)</p></li><li><p>Écrire des scripts publicitaires performants</p></li><li><p>Analyser"
"https://emploitic.com/entreprises/smart-technologie-innovation-sti/offres-d-emploi/services/data-manager-71094e52868065f64a9fef8c","https://emploitic.com/images/sectors/services.jpg","Data Analyst","Smart Technologie Innovation STI","Kouba, Daïra Hussein Dey, Alger, Algérie","06 April","Débutant / Junior (3 À 5 Ans)","<p>We are looking for a detail‑oriented and analytical <strong>Data Manager</strong> to oversee demo unit management, distributor operations, rebate calculation, and daily data reporting. The ideal candidate is proactive, organized, and able to handle large amounts of operational and commercial data"
"https://emploitic.com/entreprises/smart-technologie-innovation-sti/offres-d-emploi/services/gtm-specialist-8fc8cdeab6f511a785388b3b","https://emploitic.com/images/sectors/services.jpg","Go To Market Specialist","Smart Technologie Innovation STI","Kouba, Daïra Hussein Dey, Alger, Algérie","06 April","Confirmé / Expérimenté (3 À 5 Ans)","<p>We are looking for a proactive and analytical <strong>GTM Specialist</strong> to support product strategy, market insights, and consumer research. The ideal candidate is detail‑oriented, data‑driven, and familiar with mobile industry trends.</p><p>&nbsp;</p><p><strong>Key Responsibilities</strong"
"https://emploitic.com/entreprises/smart-technologie-innovation-sti/offres-d-emploi/services/retail-manager-2e0ba1c2443ded4ec753b1ce","https://emploitic.com/images/sectors/services.jpg","Retail Manager","Smart Technologie Innovation STI","Télétravail","06 April","Confirmé / Expérimenté (6 À 10 Ans)","<p><strong>Position Summary</strong></p><p>The Retail Manager is responsible for overseeing retail operations, ensuring that stores deliver exceptional customer experiences, achieve sales targets, and reflect the company’s values.</p><p><strong>Key Responsibilities</strong></p><ul><li><p><strong>Ope"
"https://emploitic.com/offres-d-emploi/energie-mines-matiere-premiere/charge-detudes-charge-de-la-communication-9b4ebb1b74806d1e54a6908d","https://emploitic.com/images/sectors/energie.jpg","Chargé d'Études - Chargé de la Communication","Entreprise anonyme","Alger, Algérie","06 April","Débutant / Junior (Sans Expérience)","<p><b><u>Présentation de l’entreprise :</u></b></p><p>Importante Entreprise.</p><p><b><u>Profil recherché :</u></b></p><p>. Capacité à conduire une démarche projet et à travailler en transversalité </p><p>· Maîtrise des outils et techniques quantitatives et qualitatives</p><p>· Maîtrise des outils b"
"https://emploitic.com/offres-d-emploi/informatique-telecom-internet/chargee-marketing-et-commercial-108b7a6e187b3b080b419674","https://emploitic.com/images/sectors/informatique.jpg","Chargé(e) Marketing et Commercial","Entreprise anonyme","Boumerdès, Daïra Boumerdès, Boumerdès, Algérie","06 April","Débutant / Junior (1 À 2 Ans)","<p>📢 Entreprise spécialisée dans les services aux entreprises, nous recrutons un(e) Chargé(e) Marketing et Commercial dynamique et motivé(e) afin de renforcer notre équipe.</p><p></p><h3>🎯 Responsabilités:</h3><ul><li><p>Élaborer et mettre en œuvre la stratégie marketing</p></li><li><p>Promouvoir"
"https://emploitic.com/entreprises/nuitoo/offres-d-emploi/services/chargee-marketing-47f792452f3e664ece04dd28","https://emploitic.com/images/sectors/services.jpg","Chargé(e) Marketing","Nuitoo","Alger, Algérie","05 April","Débutant / Junior (1 À 2 Ans)","<p>📢 Offre d’emploi </p><p></p><p>Dans le cadre du développement de ses activités, la plateforme Nuitoo recrute :</p><p></p><p>🔹 Responsable Marketing Digital &amp; Publicité</p><p>🔹 Créateur(trice) de contenu &amp; Design (Canva – Vidéos – Stories)</p><p>🔹 Responsable Développement Commercial &"
"https://emploitic.com/entreprises/extrastarmac/offres-d-emploi/distribution-commerce/createur-de-contenu-35c87a2dd7a719732fe43992","https://emploitic.com/images/sectors/commerce.jpg","Créateur De Contenu","extrastarmac","Daïra El Eulma, Sétif, Algérie","05 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>Nous sommes à la recherche d’une personne créative et dynamique pour la création de contenu visuel.</p><p>Missions :</p><p>	•	Filmer des vidéos de produits / services</p><p>	•	Prendre des photos professionnelles</p><p>	•	Assurer le montage vidéo</p><p>Profil recherché :</p><p>	•	Maîtrise des outi"
"https://emploitic.com/entreprises/informatics/offres-d-emploi/informatique-telecom-internet/filmmaker-cameraman-video-editor-9625bdf4d943e0d3b5d4a4be","https://emploitic.com/images/logos/arn:eu-west-1:oss::3c5923d2dccc2cd01df61bdc:logo:665339d2931033f985660413","Filmmaker / cameraman & video editor","INFORMATICS","Dar El Beïda, Daïra Dar El Beïda, Alger, Algérie","05 April","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>INFORMATICS</strong> is a startup company committed to delivering hardware technology and exceptional customer service.  We are looking for a creative, fun, enthusiastic and passionate about technology to join our team and to take charge of producing impactful videos and photos that repre"
